C3,C4,Timestamp
-151738.30410698702,-120594.05393529581,1747830149.659638
-151712.37608341887,-120595.4620951965,1747830149.667646
-151739.39934246533,-120599.08307779826,1747830149.675692
-151711.59377236292,-120598.72544988697,1747830149.682716
-151738.08058954246,-120602.9722813335,1747830149.693721
-151709.38094966186,-120600.20066502102,1747830149.700737
-151734.14668251833,-120605.36391799021,1747830149.708735
-151712.9125252858,-120606.25798776842,1747830149.715744
-151731.576231906,-120609.14136280316,1747830149.72376
-151713.73953983065,-120608.56021744732,1747830149.731773
-151730.23512723864,-120614.46107798352,1747830149.738775
-151720.33330444497,-120615.466906484,1747830149.747807
-151726.0106475366,-120616.87506638469,1747830149.757813
-151724.24485972463,-120619.93725537507,1747830149.763836
-151724.62483938038,-120622.84298215425,1747830149.770836
-151725.22833648068,-120621.47952574248,1747830149.781845
-151720.82504282298,-120626.50866824493,1747830149.788872
-151729.6092783939,-120627.24627581195,1747830149.795819
-151715.97471427618,-120628.69913920155,1747830149.804936
-151735.68895288574,-120634.24237182646,1747830149.811931
-151718.813385822,-120637.37161605021,1747830149.818895
-151735.97952556366,-120636.0305113829,1747830149.828869
-151715.12534798688,-120639.11505211772,1747830149.835862
-151740.561633177,-120642.26664808592,1747830149.843869
-151714.63360960886,-120642.80308995284,1747830149.850936
-151741.27688899956,-120645.68646498758,1747830149.860071
-151713.73953983065,-120645.44059579857,1747830149.867913
-151739.6675633988,-120647.76517722193,1747830149.874933
-151711.88434504086,-120646.20055511006,1747830149.882994
-151737.99118256464,-120650.8273662123,1747830149.891995
-151712.17491771877,-120648.94981967805,1747830149.900028
-151736.29244998604,-120654.09072090278,1747830149.907029
-151715.28181019807,-120652.45904355754,1747830149.915038
-151733.0737987845,-120656.34824709276,1747830149.925164
-151716.6676183543,-120654.09072090278,1747830149.932188
-151727.4188074373,-120656.95174419305,1747830149.939168
-151723.35078994642,-120660.729189006,1747830149.947136
-151726.83766208144,-120663.0314186849,1747830149.956145
-151725.58596439194,-120663.4337500851,1747830149.963142
-151721.3614846899,-120664.70779951905,1747830149.971199
-151731.55388016152,-120669.84870074377,1747830149.980129
-151719.12631024438,-120669.40166585466,1747830149.987161
-151733.2079092512,-120672.2850408894,1747830149.995114
-151718.99219977763,-120675.41428511313,1747830150.003156
-151738.68408664275,-120678.34236363678,1747830150.012154
-151716.33234218747,-120678.65528805916,1747830150.0192
-151739.33228723195,-120681.04692471588,1747830150.027263
-151712.24197295212,-120679.99639272648,1747830150.036304
-151734.7725313631,-120678.67763980362,1747830150.043282
-151706.92225777177,-120677.00125896947,1747830150.05232
-151736.58302266395,-120681.69512530508,1747830150.059289
-151707.59281010545,-120678.81175027034,1747830150.067311
-151735.30897323,-120682.47743636102,1747830150.07532
-151711.4149584073,-120684.48909336199,1747830150.085331
-151735.9124703303,-120688.7806282974,1747830150.092358
-151714.4100921643,-120690.12173296473,1747830150.098365
-151736.1136360304,-120696.00024175648,1747830150.109353
-151718.1651852328,-120696.2908144344,1747830150.115382
-151732.98439180665,-120700.1353144807,1747830150.123335
-151722.09909225692,-120701.07408774784,1747830150.132388
-151730.3692377054,-120704.6950703496,1747830150.139385
-151725.47420566969,-120704.60566337177,1747830150.14742
-151724.803653336,-120705.11975349425,1747830150.154429
-151724.803653336,-120702.81752381535,1747830150.163437
-151718.813385822,-120704.78447732741,1747830150.171478
-151726.9717725482,-120704.31509069385,1747830150.179471
-151715.17005147578,-120706.61732037275,1747830150.186506
-151730.48099642768,-120707.60079712878,1747830150.195512
-151713.5160223861,-120710.26065471896,1747830150.203522
-151733.3643714624,-120711.53470415292,1747830150.21054
-151710.38677816236,-120712.78640184242,1747830150.221579
-151738.10294128692,-120718.79902110089,1747830150.228589
-151710.4091299068,-120718.12846876723,1747830150.234571
-151740.8745575994,-120724.83399210383,1747830150.242572
-151711.8619932964,-120723.51523918095,1747830150.251597
-151740.62868841036,-120728.23145726103,1747830150.259604
-151714.09716774191,-120728.11969853875,1747830150.269603
-151738.30410698702,-120729.93018983964,1747830150.275663
-151709.49270838412,-120724.67752989264,1747830150.283641
-151732.40324645082,-120728.11969853875,1747830150.293673
-151716.6005631209,-120732.23241951854,1747830150.300676
-151734.92899357429,-120735.76399514246,1747830150.307684
-151720.04273176703,-120735.6969399091,1747830150.318715
-151730.43629293874,-120737.3956724877,1747830150.325724
-151722.74729284612,-120738.58031494384,1747830150.338754
-151726.48003417018,-120740.16728880016,1747830150.344754
-151727.3741039484,-120743.52005046846,1747830150.351767
-151721.45089166772,-120742.02248358996,1747830150.357806
-151729.49751967163,-120746.001094103,1747830150.36478
-151722.1661474903,-120749.53266972693,1747830150.372804
-151730.2127754942,-120747.14103307022,1747830150.379798
-151714.47714739767,-120747.87864063724,1747830150.386814
-151734.05727554052,-120751.20905056108,1747830150.395815
-151713.3595601749,-120751.52197498347,1747830150.402855
-151736.0689325415,-120753.3995215177,1747830150.410856
-151712.6666560968,-120754.248887807,1747830150.418883
-151737.56649942,-120756.17113783017,1747830150.428869
-151708.73274907266,-120753.71244594008,1747830150.437864
-151739.82402561,-120760.93205939914,1747830150.443908
-151710.43148165126,-120758.29455355342,1747830150.451912
-151737.38768546435,-120761.98259138854,1747830150.459934
-151711.72788282967,-120761.71437045508,1747830150.466958
-151738.72879013166,-120767.97285890256,1747830150.474944
-151714.298333442,-120765.67062922366,1747830150.483971
-151733.2079092512,-120767.57052750236,1747830150.490982
-151716.064121254,-120767.9058036692,1747830150.499994
-151731.44212143924,-120771.43737929314,1747830150.507006
-151719.1039584999,-120770.87858568176,1747830150.516026
-151730.72686561669,-120776.33241132885,1747830150.523046
-151724.73659810264,-120776.01948690647,1747830150.531066
-151727.28469697054,-120779.12637938577,1747830150.541075
-151728.13406325984,-120779.41695206368,1747830150.548157
-151721.24972596762,-120779.84163520833,1747830150.555169
-151731.59858365043,-120783.39556257673,1747830150.563113
-151722.6578858683,-120788.20118763462,1747830150.571108
-151736.8735953419,-120789.98932719104,1747830150.579141
-151717.42757766577,-120789.47523706857,1747830150.58712
-151737.14181627534,-120791.41983883618,1747830150.597165
-151715.19240322022,-120792.53742605895,1747830150.604166
-151737.70060988673,-120793.49855107053,1747830150.612194
-151711.303199685,-120792.87270222578,1747830150.621178
-151738.7734936206,-120796.67249878318,1747830150.628214
-151711.37025491838,-120796.24781563853,1747830150.636262
-151740.53928143255,-120801.768696519,1747830150.643232
-151713.73953983065,-120801.0087372075,1747830150.651248
-151738.19234826474,-120803.08744944185,1747830150.659241
-151712.48784214116,-120801.45577209661,1747830150.667276
-151735.19721450773,-120804.89794074274,1747830150.675264
-151712.3537316744,-120802.39454536374,1747830150.68329
-151727.75408360412,-120803.62389130877,1747830150.690262
-151710.54324037352,-120801.88045524126,1747830150.700308
-151724.08839751343,-120806.84254251035,1747830150.70834
-151715.6170863649,-120808.1165919443,1747830150.71434
-151722.1661474903,-120812.43047862417,1747830150.723358
-151721.02620852308,-120813.99510073604,1747830150.734386
-151720.6685806118,-120817.10199321533,1747830150.741385
-151728.44698768223,-120821.12530721728,1747830150.747407
-151718.9027927998,-120821.52763861748,1747830150.7554
-151730.70451387222,-120823.53929561845,1747830150.762418
-151713.6501328528,-120822.44406014014,1747830150.771432
-151728.8716708269,-120822.6675775847,1747830150.781445
-151709.58211536196,-120824.29925492994,1747830150.788458
-151732.8726330844,-120828.1661067207,1747830150.79548
-151709.67152233978,-120829.6636735992,1747830150.802487
-151731.48682492814,-120829.03782475446,1747830150.811487
-151706.02818799356,-120830.37892942179,1747830150.818505
-151734.7278278742,-120835.29631320195,1747830150.826501
-151705.93878101575,-120833.66463585671,1747830150.836507
-151735.80071160803,-120840.43721442667,1747830150.843538
-151708.1963072057,-120838.51496440351,1747830150.852548
-151731.88915632834,-120841.15247024925,1747830150.858564
-151710.34207467342,-120841.73361560507,1747830150.868578
-151729.65398188282,-120844.01349353952,1747830150.875595
-151712.57724911897,-120845.15343250673,1747830150.882612
-151725.65301962532,-120846.0251505405,1747830150.890637
-151714.9018305423,-120847.88034533028,1747830150.899632
-151724.8707085694,-120851.72484537661,1747830150.906637
-151718.6122201219,-120851.65779014323,1747830150.914651
-151720.2662492116,-120853.89296458877,1747830150.922664
-151721.78616783457,-120855.21171751163,1747830150.931681
-151715.8629555539,-120856.41871171222,1747830150.938675
-151723.19432773523,-120857.15631927924,1747830150.948711
-151715.32651368697,-120862.31957224842,1747830150.956727
-151728.7152086157,-120863.45951121564,1747830150.963772
-151711.37025491838,-120864.64415367176,1747830150.973759
-151729.25165048262,-120865.20294728315,1747830150.979768
-151708.2633624391,-120867.21460428413,1747830150.986806
-151730.72686561669,-120868.5780606959,1747830150.994763
-151707.9504380167,-120871.55084270846,1747830151.002813
-151732.29148772854,-120872.86959563132,1747830151.011774
-151704.7541385596,-120872.60137469786,1747830151.017846
-151730.03396153855,-120874.18834855419,1747830151.026863
-151704.46356588168,-120875.4847497326,1747830151.034849
-151729.810444094,-120878.41282825623,1747830151.043861
-151705.87172578237,-120878.90456663426,1747830151.050864
-151723.8648800689,-120877.25053754456,1747830151.058888
-151705.06706298198,-120879.06102884545,1747830151.067926
-151724.24485972463,-120883.28550854749,1747830151.073879
-151709.4033014063,-120883.86665390333,1747830151.082882
-151721.33913294543,-120886.59356672688,1747830151.09193
-151711.057330496,-120886.03477311549,1747830151.09895
-151719.6180486224,-120891.86857841833,1747830151.106958
-151719.93097304477,-120895.46720927564,1747830151.114985
-151717.06994975448,-120896.36127905385,1747830151.122996
-151719.0145515221,-120894.75195345307,1747830151.130003
-151710.67735084027,-120896.42833428721,1747830151.139006
-151719.97567653368,-120896.07070637593,1747830151.147019
-151705.33528391545,-120897.0318313875,1747830151.156037
-151721.58500213447,-120898.14941861028,1747830151.163015
-151700.77552804656,-120897.72473546563,1747830151.171044
-151724.37897019138,-120901.74804946758,1747830151.179146
-151698.74151930114,-120900.8316279449,1747830151.188143
-151723.08256901297,-120902.86563669035,1747830151.195137
-151694.74055704364,-120901.41277330075,1747830151.204153
-151721.74146434563,-120904.81023845795,1747830151.211146
-151694.04765296553,-120904.96670066915,1747830151.218153
-151725.8541853254,-120913.50506705107,1747830151.227146
-151697.22160067817,-120911.11343039435,1747830151.235131
-151723.28373471307,-120915.9414071967,1747830151.242178
-151698.07096696747,-120913.41566007325,1747830151.251193
-151721.27207771208,-120918.73537525361,1747830151.263243
-151702.0495774805,-120918.10952640887,1747830151.270228
-151716.22058346518,-120919.78590724301,1747830151.276227
-151702.98835074765,-120919.38357584282,1747830151.283242
-151711.2584961961,-120921.23877063261,1747830151.290231
-151706.8104990495,-120923.38453810032,1747830151.298272
-151704.68708332625,-120921.39523284379,1747830151.306258
-151706.4528711382,-120923.02691018903,1747830151.315295
-151700.77552804656,-120924.54682881199,1747830151.322292
-151706.3634641604,-120923.92097996724,1747830151.330338
-151694.71820529917,-120925.70911952367,1747830151.338333
-151711.52671712957,-120930.38063411483,1747830151.348349
-151694.96407448818,-120932.41464286025,1747830151.355333
-151713.5160223861,-120933.26400914956,1747830151.362388
-151691.03016746405,-120933.55458182748,1747830151.370422
-151712.84547005242,-120933.80045101649,1747830151.37934
-151689.28673139654,-120936.37090162885,1747830151.386321
-151717.29346719902,-120940.95300924219,1747830151.396428
-151688.48206859615,-120939.45544236369,1747830151.402423
-151714.79007182003,-120941.95883774267,1747830151.41041
-151685.21871390566,-120938.9413522412,1747830151.418386
-151713.2478014526,-120944.23871567711,1747830151.427418
-151689.10791744088,-120944.10460521039,1747830151.433425
-151711.057330496,-120945.69157906671,1747830151.44242
-151688.21384766267,-120943.88108776583,1747830151.450557
-151705.67056008228,-120945.15513719978,1747830151.460466
-151686.06808019496,-120940.7518435421,1747830151.46747
-151700.03792047955,-120943.81403253246,1747830151.474592
-151688.37030987386,-120939.7460150416,1747830151.484527
-151690.91840874177,-120936.92969524024,1747830151.491618
-151689.01851046307,-120932.70521553818,1747830151.498524
-151685.33047262795,-120923.49629682259,1747830151.506616
-151690.80665001948,-120913.4380118177,1747830151.515611
-151682.15652491528,-120897.6800319767,1747830151.5216
-151694.42763262126,-120881.74323818008,1747830151.530634
-151681.32951037044,-120865.8734996168,1747830151.538672
-151700.03792047955,-120857.64805765725,1747830151.545718
-151679.29550162502,-120854.78703436698,1747830151.55472
-151701.22256293567,-120859.03386581349,1747830151.564721
-151676.83680973493,-120860.75495013654,1747830151.570716
-151701.1108042134,-120864.48769146058,1747830151.577764
-151674.10989691137,-120865.53822344998,1747830151.586718
-151699.3003129125,-120868.55570895145,1747830151.594761
-151674.1546004003,-120871.43908398619,1747830151.603792
-151699.21090593468,-120874.16599680972,1747830151.610744
-151667.78435323053,-120869.15920605174,1747830151.621824
-151692.05834770898,-120872.44491248667,1747830151.627845
-151670.46656256515,-120874.18834855419,1747830151.634831
-151693.46650760967,-120880.35743002385,1747830151.642836
-151676.00979519007,-120882.12321783582,1747830151.650859
-151691.58896107544,-120885.81125567094,1747830151.658811
-151677.37325160185,-120885.36422078183,1747830151.665912
-151685.73280402814,-120887.55469173846,1747830151.674867
-151679.22844639164,-120888.87344466132,1747830151.681894
-151679.34020511393,-120889.14166559478,1747830151.690947
-151684.10112668292,-120895.19898834218,1747830151.699926
-151679.0049289471,-120897.09888662088,1747830151.706951
-151683.74349877163,-120897.14359010979,1747830151.713954
-151672.58997828842,-120899.55757851095,1747830151.721978
-151683.54233307153,-120899.66933723324,1747830151.730997
-151670.33245209843,-120905.48079079161,1747830151.738034
-151691.20898141968,-120910.73345073861,1747830151.74598
-151668.298443353,-120911.18048562772,1747830151.75403
-151688.37030987386,-120911.47105830563,1747830151.763034
-151662.799914217,-120912.25336936157,1747830151.773081
-151688.68323429624,-120916.20962813016,1747830151.780107
-151659.11187638188,-120914.2426746181,1747830151.788162
-151686.69392903973,-120919.20476188717,1747830151.796114
-151660.9000159383,-120920.81408748796,1747830151.802137
-151684.54816157202,-120922.98220670012,1747830151.810143
-151658.91071068178,-120922.46811657764,1747830151.819144
-151683.78820226053,-120928.61484630285,1747830151.827119
-151663.53752178402,-120930.26887539255,1747830151.834136
-151681.30715862598,-120933.93456148323,1747830151.842167
-151664.9456816847,-120934.38159637233,1747830151.851193
-151679.11668766936,-120939.7460150416,1747830151.859189
-151665.057440407,-120936.92969524024,1747830151.866255
-151675.18278064523,-120943.99284648811,1747830151.876226
-151666.9573386857,-120940.3942156308,1747830151.883237
-151668.16433288626,-120944.66339882177,1747830151.890243
-151673.52875155554,-120947.79264304551,1747830151.899275
-151664.5433502845,-120948.30673316798,1747830151.907254
-151673.7075655112,-120949.26785817956,1747830151.91428
-151660.76590547158,-120951.65949483628,1747830151.92228
-151680.68130978124,-120957.73916932812,1747830151.931318
-151657.48019903662,-120955.25812569358,1747830151.940328
-151675.8533329789,-120955.43693964923,1747830151.947316
-151653.07690537893,-120956.95685827218,1747830151.95434
-151677.12738241284,-120959.48260539563,1747830151.968393
-151649.45592277718,-120958.34266642842,1747830151.975395
-151677.39560334632,-120963.30475369749,1747830151.981378
-151650.3499925554,-120962.92477404175,1747830151.988388
-151675.02631843404,-120964.48939615363,1747830151.994406
-151650.12647511082,-120965.31641069848,1747830152.002443
-151676.85916147937,-120971.21727123467,1747830152.011461
-151653.23336759012,-120970.47966366765,1747830152.019473
-151673.9534347002,-120973.81007359149,1747830152.026483
-151654.8426931909,-120973.54185265802,1747830152.033467
-151669.0584026645,-120974.9053090698,1747830152.042475
-151656.60848100288,-120975.64291663682,1747830152.050518
-151667.13615264132,-120979.42036144977,1747830152.057531
-151658.17310311474,-120977.54281491552,1747830152.067525
-151663.1575421283,-120981.74494287312,1747830152.074535
-151662.6434520058,-120981.4096667063,1747830152.082561
-151658.46367579268,-120982.66136439578,1747830152.090555
-151664.76686772905,-120982.92958532926,1747830152.099568
-151653.36747805687,-120983.08604754043,1747830152.107587
-151664.7445159846,-120982.21432950668,1747830152.114597
-151646.6843064647,-120980.53794867253,1747830152.121625
-151665.52682704054,-120982.21432950668,1747830152.130642
-151643.62211747436,-120981.14144577282,1747830152.138638
-151666.46560030765,-120982.37079171787,1747830152.145642
-151642.32571629592,-120981.52142542857,1747830152.153663
-151669.41603057575,-120984.40480046331,1747830152.162664
-151642.92921339622,-120983.555434174,1747830152.181699
-151667.0020421746,-120984.11422778538,1747830152.188683
-151640.9846116286,-120984.65066965231,1747830152.195696
-151668.7454782421,-120990.75269588862,1747830152.201706
-151643.80093142999,-120990.97621333317,1747830152.208754
-151664.67746075123,-120992.67494591177,1747830152.215764
-151640.62698371732,-120989.61275692139,1747830152.222765
-151661.4588095497,-120995.13363780185,1747830152.228769
-151644.82911167492,-120993.8595883679,1747830152.235807
-151659.11187638188,-120997.23470178065,1747830152.242765
-151648.36068729887,-120995.82654187997,1747830152.25082
-151654.552120513,-120997.54762620303,1747830152.258838
-151650.6405652333,-120997.52527445857,1747830152.265837
-151646.46078902017,-120995.67007966878,1747830152.275838
-151652.0934286229,-120998.9557861037,1747830152.282881
-151644.80675993048,-121000.67687042676,1747830152.289878
-151656.8990536808,-121004.09668732843,1747830152.297871
-151639.3976377723,-121001.07920182696,1747830152.310872
-151655.98263215812,-121003.5602454615,1747830152.317921
-151638.95060288318,-121005.2142745512,1747830152.323921
-151656.31790832497,-121003.69435592824,1747830152.330937
-151632.82622490244,-121003.00145185011,1747830152.337951
-151657.055515892,-121006.08599258495,1747830152.346961
-151630.2334225456,-121005.23662629565,1747830152.354953
-151654.6862309797,-121007.02476585207,1747830152.362973
-151627.97589635564,-121006.55537921851,1747830152.372006
-151653.0992571234,-121008.74585017514,1747830152.378019
-151629.29464927848,-121010.15401007581,1747830152.387032
-151652.22753908962,-121012.07626009897,1747830152.393042
-151629.04878008948,-121011.42805950977,1747830152.402029
-151649.88060592182,-121014.7137659447,1747830152.410143
-151630.92632662374,-121014.55730373351,1747830152.418127
-151643.6891727077,-121014.7137659447,1747830152.427112
-151628.91466962275,-121013.0150333661,1747830152.43511
-151637.9447743827,-121014.84787641143,1747830152.444118
-151631.6862859352,-121015.7642979341,1747830152.451157
-151639.7329139391,-121022.53687650406,1747830152.458118
-151636.44720750418,-121020.18994333626,1747830152.469153
-151632.0439138465,-121020.815792181,1747830152.476154
-151637.9894778716,-121021.59810323693,1747830152.482188
-151627.05947483296,-121021.8663241704,1747830152.490164
-151639.531748239,-121023.20742883772,1747830152.498224
-151621.51624220805,-121021.64280672584,1747830152.506236
-151640.40346627278,-121024.54853350503,1747830152.515198
-151619.72810265163,-121024.66029222732,1747830152.524246
-151640.31405929496,-121025.17438234978,1747830152.530263
-151616.84472761687,-121025.50965851662,1747830152.537293
-151638.8388441609,-121024.74969920513,1747830152.546291
-151614.83307061592,-121026.06845212799,1747830152.554303
-151638.45886450517,-121026.24726608364,1747830152.561297
-151613.40255897076,-121026.04610038354,1747830152.569297
-151638.2800505495,-121028.23657134017,1747830152.594361
-151612.15086128126,-121025.53201026107,1747830152.601371
-151639.3305825389,-121032.59516150894,1747830152.607388
-151616.39769272777,-121030.3152835745,1747830152.614411
-151635.55313772598,-121033.93626617626,1747830152.621402
-151618.72227415114,-121032.77397546459,1747830152.6284
-151630.12166382335,-121033.80215570953,1747830152.634421
-151615.25775376055,-121028.95182716273,1747830152.641404
-151621.60564918586,-121030.56115276352,1747830152.647408
-151617.06824506144,-121029.6670829853,1747830152.65441
-151621.67270441924,-121035.72440573269,1747830152.66148
-151622.34325675288,-121033.62334175389,1747830152.667469
-151614.3860357268,-121033.6680452428,1747830152.674455
-151623.10321606437,-121033.7127487317,1747830152.683484
-151610.36272172484,-121034.7185772322,1747830152.691488
-151626.32186726594,-121036.73023423318,1747830152.700527
-151607.94873332366,-121037.17726912229,1747830152.708547
-151626.67949517723,-121037.31137958901,1747830152.715558
-151600.2373814866,-121033.37747256488,1747830152.722592
-151625.62896318783,-121037.0655104,1747830152.732588
-151599.3433117084,-121035.99262666615,1747830152.739579
-151624.39961724277,-121037.7137109892,1747830152.747598
-151597.0857855184,-121036.08203364398,1747830152.754592
-151624.22080328714,-121040.03829241256,1747830152.762628
-151598.24807623005,-121038.49602204515,1747830152.77163
-151622.29855326397,-121040.97706567969,1747830152.784644
-151598.51629716353,-121038.89835344534,1747830152.79164
-151617.13530029482,-121039.41244356781,1747830152.798672
-151597.3316547074,-121037.33373133348,1747830152.805691
-151614.34133223788,-121040.68649300176,1747830152.811663
-151601.62318964282,-121040.48532730166,1747830152.820701
-151612.26262000354,-121043.07812965849,1747830152.826699
-151606.00413155605,-121043.21224012521,1747830152.833728
-151608.86515484634,-121044.28512385907,1747830152.841698
-151607.30053273446,-121042.87696395839,1747830152.85075
-151604.81948909993,-121045.08978665946,1747830152.857763
-151610.69799789166,-121044.66510351481,1747830152.866786
-151598.6280558858,-121043.65927501432,1747830152.873774
-151611.0332740585,-121043.94984769225,1747830152.884724
-151594.1353552503,-121043.1228331474,1747830152.892756
-151614.09546304887,-121046.29678086005,1747830152.899844
-151593.040119772,-121045.69328375976,1747830152.90679
-151611.92734383672,-121043.63692326986,1747830152.913875
-151585.14995397927,-121040.03829241256,1747830152.92281
-151609.55805892445,-121041.33469359096,1747830152.931801
-151579.53966612098,-121036.46201329971,1747830152.938807
-151604.9312478222,-121038.09369064495,1747830152.947808
-151579.2714451875,-121037.24432435565,1747830152.96995
-151607.14407052327,-121042.89931570285,1747830152.97688
-151579.85259054336,-121038.56307727851,1747830152.98292
-151604.55126816645,-121043.48046105869,1747830152.989898
-151580.9701777661,-121039.41244356781,1747830152.995939
-151600.46089893114,-121042.94401919175,1747830153.009913
-151583.2277039561,-121040.50767904612,1747830153.016954
-151595.29764596198,-121041.89348720235,1747830153.023981
-151585.19465746818,-121040.10534764593,1747830153.030982
-151590.20144822614,-121040.03829241256,1747830153.037047
-151588.21214296963,-121040.97706567969,1747830153.044118
-151587.6309976138,-121042.20641162473,1747830153.05105
-151588.10038424737,-121039.23362961216,1747830153.057111
-151582.80302081147,-121042.16170813581,1747830153.064106
-151593.1742302387,-121043.1228331474,1747830153.071087
-151579.78553531,-121043.70397850324,1747830153.078071
-151593.71067210563,-121043.21224012521,1747830153.084124
-151579.20438995416,-121047.59318203846,1747830153.106177
-151598.24807623005,-121047.9731616942,1747830153.113196
-151576.0304422415,-121048.2190308832,1747830153.119227
-151595.45410817314,-121045.53682154857,1747830153.126232
-151567.8273520264,-121042.63109476939,1747830153.133218
-151594.1800587392,-121045.71563550421,1747830153.139264
-151565.43571536968,-121042.2734668581,1747830153.146287
-151591.4754976601,-121045.00037968165,1747830153.153262
-151566.44154387017,-121043.83808896996,1747830153.169282
-151591.1849249822,-121047.14614714935,1747830153.176314
-151569.7272503051,-121046.85557447142,1747830153.183284
-151588.7262330921,-121048.19667913875,1747830153.190331
-151568.5649595934,-121045.69328375976,1747830153.196328
-151586.1334307353,-121050.43185358428,1747830153.203353
-151575.3151864189,-121051.86236522942,1747830153.210265
-151585.39582316828,-121054.36576060842,1747830153.21629
-151576.3210149194,-121051.08005417348,1747830153.223312
-151575.20342769666,-121048.93428670577,1747830153.230319
-151576.09749747487,-121049.76130125062,1747830153.23637
-151573.70586081815,-121052.46586232971,1747830153.243419
-151578.7350033206,-121051.66119952932,1747830153.250399
-151565.74863979206,-121049.98481869517,1747830153.262437
-151577.4162503977,-121050.14128090636,1747830153.268454
-151561.99354672356,-121051.34827510695,1747830153.277453
-151578.4220788982,-121050.76712975111,1747830153.284465
-151557.3220321324,-121050.58831579547,1747830153.291436
-151578.91381727622,-121051.28121987358,1747830153.2995
-151555.15391292024,-121051.28121987358,1747830153.308524
-151577.7291748201,-121050.76712975111,1747830153.314496
-151551.51057857403,-121049.78365299507,1747830153.32154
-151577.8185817979,-121052.26469662962,1747830153.329525
-151550.52710181798,-121049.76130125062,1747830153.338542
-151577.66211958672,-121054.34340886396,1747830153.346553
-151552.13642741877,-121051.84001348497,1747830153.354566
-151577.03627074198,-121056.75739726513,1747830153.363585
-151550.86237798483,-121050.29774311755,1747830153.371602
-151569.74960204956,-121053.51639431911,1747830153.380624
-151551.71174427413,-121050.29774311755,1747830153.388623
-151563.96050023564,-121051.92942046278,1747830153.396646
-151553.14225591926,-121050.43185358428,1747830153.405611
-151557.59025306586,-121050.43185358428,1747830153.411652
-151554.68452628667,-121050.85653672893,1747830153.421628
-151553.23166289707,-121051.10240591793,1747830153.427656
-151555.8691687428,-121050.58831579547,1747830153.434676
-151547.37550584978,-121050.09657741745,1747830153.442674
-151555.91387223173,-121049.33661810597,1747830153.450732
-151541.20642438013,-121048.15197564985,1747830153.457751
-151555.95857572064,-121048.2190308832,1747830153.465727
-151537.76425573402,-121048.55430705003,1747830153.473713
-151558.26080539954,-121050.02952218408,1747830153.480793
-151534.45619755462,-121048.4201965833,1747830153.489813
-151560.20540716714,-121052.06353092952,1747830153.497804
-151533.38331382076,-121049.58248729497,1747830153.52686
-151560.29481414496,-121053.20346989673,1747830153.533895
-151531.25989809752,-121049.24721112815,1747830153.540888
-151555.75741002054,-121050.36479835091,1747830153.547877
-151531.6175260088,-121049.94011520626,1747830153.554896
-151554.14808441975,-121050.99064719566,1747830153.560906
-151533.40566556522,-121051.48238557368,1747830153.567927
-151551.22000589612,-121051.3259233625,1747830153.574898
-151531.99750566453,-121049.18015589478,1747830153.580941
-151547.57667154988,-121051.59414429596,1747830153.587964
-151532.53394753145,-121048.24138262766,1747830153.594936
-151544.91681395972,-121052.1752896518,1747830153.600941
-151536.49020630005,-121049.24721112815,1747830153.607966
-151539.44063656815,-121050.2753913731,1747830153.614991
-151542.41341858072,-121052.06353092952,1747830153.621005
-151534.70206674363,-121048.6213622834,1747830153.629009
-151541.83227322486,-121048.71076926122,1747830153.636021
-151531.14813937523,-121048.10727216092,1747830153.643024
-151542.03343892496,-121046.3191326045,1747830153.650063
-151527.43774979564,-121047.570830294,1747830153.657021
-151541.94403194715,-121044.88862095936,1747830153.666109
-151523.4591392826,-121046.6767605158,1747830153.674126
-151543.08397091436,-121045.33565584847,1747830153.682122
-151517.58063049088,-121043.05577791404,1747830153.691121
-151541.1170174023,-121043.34635059195,1747830153.698136
-151515.34545604532,-121041.84878371345,1747830153.705092
-151543.35219184784,-121045.64858027085,1747830153.713116
-151515.52427000098,-121041.89348720235,1747830153.72515
-151536.80313072243,-121040.75354823514,1747830153.731175
-151514.22786882258,-121040.2171063682,1747830153.738174
-151536.0208196665,-121042.38522558036,1747830153.745149
-151514.18316533367,-121039.9712371792,1747830153.754207
-151532.265726598,-121042.94401919175,1747830153.762213
-151514.63020022277,-121039.99358892365,1747830153.770221
-151527.59421200684,-121042.76520523611,1747830153.779243
-151513.78083393347,-121037.84782145594,1747830153.786335
-151521.38042704828,-121040.97706567969,1747830153.793274
-151519.59228749183,-121041.8711354579,1747830153.803276
-151517.0665403684,-121041.6699697578,1747830153.810316
-151521.2239648371,-121042.36287383591,1747830153.817311
-151511.88093565477,-121041.28999010206,1747830153.825344
-151523.23562183804,-121043.1675366363,1747830153.833333
-151509.57870597587,-121043.45810931422,1747830153.842304
-151523.34738056033,-121042.69815000275,1747830153.850374
-151506.09183384085,-121044.32982734799,1747830153.859347
-151525.60490675032,-121045.0227314261,1747830153.866426
-151503.5660867174,-121045.33565584847,1747830153.873379
-151527.8624329403,-121047.570830294,1747830153.881329
-151501.24150529405,-121045.44741457075,1747830153.889328
-151525.5602032614,-121046.29678086005,1747830153.896351
-151500.5486012159,-121046.34148434896,1747830153.922465
-151527.6612672402,-121050.18598439527,1747830153.929466
-151500.6603599382,-121047.23555412717,1747830153.935508
-151526.63308699525,-121051.95177220723,1747830153.942487
-151498.93927561515,-121044.79921398155,1747830153.949522
-151514.89842115622,-121043.14518489185,1747830153.955517
-151498.08990932585,-121043.23459186967,1747830153.962553
-151514.0714066114,-121046.18502213777,1747830153.969545
