timestamp,channel_3,channel_4,label,trial_number
1744858647.330098,158324.1785555099,-169638.20691564167,0,2
1744858647.334034,146636.7196007633,-168457.96775316808,0,2
1744858647.338115,155138.94321190636,-169017.23075118434,0,2
1744858647.342058,162738.08929182164,-170312.69315632503,0,2
1744858647.34614,160044.2794018125,-169873.97311615624,0,2
1744858647.351074,147683.47414534976,-168561.07635034042,0,2
1744858647.354082,152703.81006047846,-168795.50144618767,0,2
1744858647.358079,162365.93274664078,-170160.45542483992,0,2
1744858647.362082,161310.7739461391,-170099.97160434385,0,2
1744858647.366088,149439.0248583585,-168717.24798884965,0,2
1744858647.37018,150337.8779098842,-168621.42606036976,0,2
1744858647.375136,161692.05000305772,-169970.19737603635,0,2
1744858647.379175,162152.54064232597,-170280.10431290918,0,2
1744858647.382116,151785.5333430211,-168924.44865995034,0,2
1744858647.386136,148383.75429913454,-168498.31265190992,0,2
1744858647.390129,160618.85334478063,-169744.9141436713,0,2
1744858647.394236,162641.1944796079,-170404.2682533584,0,2
1744858647.398145,154295.20956220743,-169181.27020374182,0,2
1744858647.402156,147056.03832674483,-168428.23993304253,0,2
1744858647.407216,159086.5071519026,-169473.07222760585,0,2
1744858647.410222,162869.80812189676,-170427.3799571252,0,2
1744858647.413262,156671.66938444012,-169416.99170076748,0,2
1744858647.418172,146564.25524523918,-168415.47708695856,0,2
1744858647.422245,157146.91217504887,-169232.85802994468,0,2
1744858647.426244,162895.02088964236,-170424.00484371244,0,2
1744858647.4302,158721.88314460317,-169690.91232906727,0,2
1744858647.435268,146896.4692230784,-168468.5624800399,0,2
1744858647.438206,154883.17220010428,-168996.89066373,0,2
1744858647.441276,162725.59466667112,-170318.52696162785,0,2
1744858647.446223,160359.43899863234,-169931.17123021738,0,2
1744858647.450237,148091.57229561475,-168582.15404536176,0,2
1744858647.45428,152472.5812640883,-168773.2838121991,0,2
1744858647.458305,162322.70447286422,-170140.4059100635,0,2
1744858647.462328,161538.1358907385,-170111.5051044828,0,2
1744858647.466275,149996.16444065148,-168718.25381735014,0,2
1744858647.469335,150222.207632328,-168572.542795246,0,2
1744858647.474335,161620.01033067828,-169906.76312527218,0,2
1744858647.478342,162283.7006787897,-170249.75064393887,0,2
1744858647.482341,152311.8498697102,-168924.29219773915,0,2
1744858647.486342,148362.25192096853,-168454.07854963286,0,2
1744858647.490357,160521.1985732554,-169687.87249182136,0,2
1744858647.49438,162712.8988758205,-170382.47530251447,0,2
1744858647.497367,154735.18130006568,-169181.5831281642,0,2
1744858647.502381,147148.32867960082,-168410.0903165448,0,2
1744858647.506367,158965.65126963274,-169432.45910793057,0,2
1744858647.5104,162905.1015263917,-170410.68320401708,0,2
1744858647.514406,156996.88726626485,-169432.2802939749,0,2
1744858647.518395,146680.05963326214,-168406.0893542873,0,2
1744858647.522413,156965.81834147195,-169188.690982901,0,2
1744858647.526404,162903.13457287964,-170368.72897967446,0,2
1744858647.531438,158987.75714489905,-169692.63341339034,0,2
1744858647.534386,147124.16644384462,-168476.13972141026,0,2
1744858647.538434,154642.84624372082,-168947.94034337287,0,2
1744858647.542486,162706.5509803952,-170266.9838389139,0,2
1744858647.54648,160556.17905332794,-169937.8544018095,0,2
1744858647.550386,148400.56281096494,-168590.31243208796,0,2
1744858647.55346,152247.54390091228,-168747.8698787534,0,2
1744858647.557477,162265.72987624764,-170111.19218006043,0,2
1744858647.562414,161659.3046974307,-170142.0599391532,0,2
1744858647.566512,150292.21329596202,-168770.35573367545,0,2
1744858647.570501,149940.8885766135,-168577.88486217082,0,2
1744858647.574503,161496.89692221844,-169885.3054505951,0,2
1744858647.577497,162362.93761288378,-170289.22382464694,0,2
1744858647.581538,152602.98134124058,-168981.42325656692,0,2
1744858647.585525,148048.9922224274,-168461.34286658085,0,2
1744858647.590541,160292.24965479967,-169651.77442452603,0,2
1744858647.594548,162758.38467578706,-170393.40530555314,0,2
1744858647.598551,155038.092140924,-169234.75792822338,0,2
1744858647.602559,146929.14747347205,-168420.1486015497,0,2
1744858647.606564,158618.52867824183,-169401.7925145379,0,2
1744858647.609562,162923.3629016117,-170423.46840184552,0,2
1744858647.613579,157278.5192464017,-169497.79325697344,0,2
1744858647.617564,146556.2980242131,-168429.6033894543,0,2
1744858647.62256,156532.61918218367,-169158.3820174196,0,2
1744858647.626602,162891.71283146297,-170382.87763391467,0,2
1744858647.63059,159240.085988055,-169760.80623397903,0,2
1744858647.634525,147170.8368862673,-168496.8821402648,0,2
1744858647.637594,154184.143744009,-168912.2222557333,0,2
1744858647.641545,162647.20709886638,-170258.24430683188,0,2
1744858647.646622,160734.5906775702,-169988.54815823416,0,2
1744858647.650565,148440.5947852844,-168629.07035697348,0,2
1744858647.654627,151657.4578472922,-168717.6056167609,0,2
1744858647.658604,162149.05377019095,-170087.32051698214,0,2
1744858647.661636,161774.0809052087,-170184.28238442927,0,2
1744858647.665571,150437.14200701023,-168800.17296077884,0,2
1744858647.669668,149403.19501199664,-168557.90240262778,0,2
1744858647.67366,161307.22001877072,-169880.72334298174,0,2
1744858647.678654,162431.95979976177,-170333.92731355756,0,2
1744858647.682693,152832.5784602855,-169026.93140827792,0,2
1744858647.686626,147711.72675034127,-168463.13100613726,0,2
1744858647.689681,160067.92754744622,-169628.2380376146,0,2
1744858647.6937,162800.74123152986,-170415.15355290813,0,2
1744858647.69766,155323.8144902962,-169262.63055355914,0,2
1744858647.701648,146759.11775340055,-168408.57039792187,0,2
1744858647.70673,158383.0754021496,-169379.59723229377,0,2
1744858647.709744,162939.99259948643,-170423.69191929008,0,2
1744858647.71369,157599.87027643566,-169523.25189390802,0,2
1744858647.718679,146679.74670883975,-168428.03876734243,0,2
1744858647.722681,156322.82570872613,-169120.54051405675,0,2
1744858647.7268,162889.05297387278,-170360.6599999261,0,2
1744858647.729729,159519.68395944644,-169774.59726030796,0,2
1744858647.733726,147441.13653196534,-168514.00357651754,0,2
1744858647.737778,153991.62816901543,-168888.12707521048,0,2
1744858647.74178,162627.09052885658,-170230.12581230712,0,2
1744858647.745721,160978.3364508553,-169999.5675682506,0,2
1744858647.7508,149040.5826616982,-168646.52706939305,0,2
1744858647.754805,151702.87659202536,-168697.3772880289,0,2
1744858647.757803,162124.53390652346,-170063.31474343716,0,2
1744858647.761747,161950.30205849436,-170201.4708759154,0,2
1744858647.765825,151132.08009387017,-168857.0581504176,0,2
1744858647.769768,149573.73882219064,-168626.3434441499,0,2
1744858647.773829,161267.4115618958,-169928.28785518263,0,2
1744858647.778845,162549.77584478568,-170424.9883204685,0,2
1744858647.782903,153527.7847680789,-169122.28395012426,0,2
1744858647.785788,147919.53091854227,-168501.95598625613,0,2
1744858647.789871,159965.98124098557,-169628.4839068036,0,2
1744858647.79381,162860.75566539238,-170445.52957362292,0,2
1744858647.79786,155865.35255495936,-169326.6683014236,0,2
1744858647.801845,147017.39216058163,-168431.503287733,0,2
1744858647.805902,158222.43341474934,-169347.92481040058,0,2
1744858647.810884,162965.47358816548,-170422.41786985612,0,2
1744858647.813908,158089.61934919588,-169577.09724630087,0,2
1744858647.817922,147025.93052696355,-168451.21752634257,0,2
1744858647.821911,156098.81652579506,-169085.9623653844,0,2
1744858647.825907,162882.70507844747,-170339.82817409377,0,2
1744858647.829921,159837.86104176773,-169816.082098017,0,2
1744858647.833933,147781.15126861946,-168523.86069582234,0,2
1744858647.83895,153691.04190958047,-168848.69859799132,0,2
1744858647.841956,162579.86129282252,-170197.671079358,0,2
1744858647.84595,161189.60513944688,-170033.05048144466,0,2
1744858647.85,149365.77819177846,-168663.9614300682,0,2
1744858647.853973,151305.08259595427,-168645.99062752613,0,2
1744858647.857981,162013.51279181396,-170004.4178967974,0,2
1744858647.861996,162096.0577840874,-170203.8178090832,0,2
1744858647.866942,151505.1083570848,-168847.4021968129,0,2
1744858647.870004,149166.5570934483,-168490.48954135057,0,2
1744858647.873071,161072.39259152324,-169773.47967308518,0,2
1744858647.878131,162627.51521200125,-170327.6911768545,0,2
1744858647.882025,153861.04927790753,-169075.92643212396,0,2
1744858647.886079,147663.93872069582,-168407.87749384376,0,2
1744858647.890084,159719.06151998776,-169509.17029490118,0,2
1744858647.895078,162903.67101474656,-170362.58224994925,0,2
1744858647.898081,156284.71598442984,-169305.68001338007,0,2
1744858647.901086,147002.37178830765,-168379.96016501906,0,2
1744858647.906078,157941.87431834632,-169266.18448092754,0,2
1744858647.910105,162978.92933832758,-170371.52294773137,0,2
1744858647.91409,158395.41356508894,-169568.268307241,0,2
1744858647.918023,147100.719463911,-168424.3954329962,0,2
1744858647.922085,155818.05626369195,-169031.96055078038,0,2
1744858647.925112,162873.58556670972,-170310.16740920156,0,2
1744858647.929116,160134.55809766747,-169827.36972896694,0,2
1744858647.935056,148126.2622030094,-168524.15126850025,0,2
1744858647.938127,153521.12394823122,-168812.2429027847,0,2
1744858647.942109,162556.28020242215,-170162.5117853298,0,2
1744858647.946132,161384.02061271915,-170041.8347170156,0,2
1744858647.950113,149835.29893580664,-168685.4191047453,0,2
1744858647.953148,151262.52487451135,-168632.66898783078,0,2
1744858647.957149,161972.3408785273,-169976.05353308364,0,2
1744858647.962168,162216.51133495706,-170217.2288557564,0,2
1744858647.966167,152013.3870259985,-168878.29230765015,0,2
1744858647.970122,149255.69585033608,-168492.59060532937,0,2
1744858647.974186,161021.49766939852,-169729.3573295304,0,2
1744858647.977212,162702.01357627078,-170316.02356624886,0,2
1744858647.981211,154399.01106345787,-169099.12754286858,0,2
1744858647.98522,147837.36590592455,-168411.9455113346,0,2
1744858647.990202,159620.3338647287,-169496.6533180062,0,2
1744858647.994238,162947.32397166776,-170386.83389268327,0,2
1744858647.998159,156716.30581811737,-169357.6254674942,0,2
1744858648.002173,147223.20702352608,-168393.66178437017,0,2
1744858648.005239,157807.00389230298,-169236.21079161298,0,2
1744858648.009188,162993.34621350124,-170360.8164621373,0,2
1744858648.013268,158750.49337750595,-169612.86003742935,0,2
1744858648.0172,147380.3397870469,-168443.37206403876,0,2
1744858648.022264,155579.719612565,-168999.55052132017,0,2
1744858648.026264,162858.52049094683,-170290.58728105872,0,2
1744858648.030294,160379.89084480892,-169874.2413370897,0,2
1744858648.033223,148474.3906229008,-168568.36301903284,0,2
1744858648.037289,153213.0051509148,-168799.12242878944,0,2
1744858648.041263,162494.92466389237,-170149.1230904011,0,2
1744858648.045304,161567.41667597494,-170095.7471246418,0,2
1744858648.050253,150188.23298075594,-168740.15852691635,0,2
1744858648.054336,150891.84354446456,-168629.74090930712,0,2
1744858648.058296,161852.78139743584,-169974.13128306047,0,2
1744858648.06133,162334.55089742554,-170280.86427222064,0,2
1744858648.065338,152369.83029482726,-168947.69447418387,0,2
1744858648.069278,148844.1331796805,-168502.35831765633,0,2
1744858648.073278,160785.2397305059,-169735.2581900666,0,2
1744858648.078354,162770.409914304,-170390.58898575176,0,2
1744858648.082356,154706.1687357627,-169183.50537818734,0,2
1744858648.086382,147433.87221501736,-168427.1670493087,0,2
1744858648.089379,159284.7000699878,-169478.81662593086,0,2
1744858648.093375,162976.09066678176,-170435.04660547336,0,2
1744858648.097384,156971.98742294163,-169434.02373004245,0,2
1744858648.103399,146932.07555199572,-168419.63451142723,0,2
1744858648.106387,157357.4879595623,-169225.37019555215,0,2
1744858648.110405,162994.64261467967,-170381.11184610272,0,2
1744858648.114416,158984.2255692751,-169665.6995613217,0,2
1744858648.117357,147344.7334581296,-168458.23597410155,0,2
1744858648.122433,155150.5214155342,-168979.6351170105,0,2
1744858648.126432,162827.3845109206,-170289.6038043027,0,2
1744858648.129476,160567.4443325334,-169919.68243356736,0,2
1744858648.134379,148542.7646091896,-168589.06073439846,0,2
1744858648.138441,152766.2161309977,-168777.75416109015,0,2
1744858648.142464,162425.61190433646,-170138.52836352927,0,2
1744858648.145483,161684.45040994292,-170121.4963342543,0,2
1744858648.149489,150372.16548587865,-168749.6356665654,0,2
1744858648.153478,150512.3779788468,-168602.9411677052,0,2
1744858648.157497,161733.11015762214,-169943.15176524542,0,2
1744858648.161496,162405.27181688213,-170292.08484793722,0,2
1744858648.166442,152631.9715537991,-168970.80617795067,0,2
1744858648.170518,148612.30088619006,-168492.3670878848,0,2
1744858648.1735,160628.2634291963,-169711.0065473326,0,2
1744858648.177555,162821.0813189842,-170396.4227910546,0,2
1744858648.181557,155043.7471322712,-169224.20790484047,0,2
1744858648.185471,147497.17235531475,-168452.91625892118,0,2
1744858648.189538,159087.82590482544,-169462.2986867784,0,2
1744858648.194582,162992.8321233788,-170427.60347456974,0,2
1744858648.198577,157311.42101423992,-169471.86523340526,0,2
1744858648.201566,147072.28804496385,-168441.38275878225,0,2
1744858648.205571,157118.77132877964,-169208.8746081441,0,3
1744858648.209567,162994.08382106829,-170387.8173694393,0,3
1744858648.213582,159247.35030500297,-169725.33401552847,0,3
1744858648.21758,147522.29571608256,-168503.90058802374,0,3
1744858648.221594,154832.65725763526,-168962.26781156872,0,3
1744858648.226617,162794.19217040448,-170267.85555694767,0,3
1744858648.229601,160751.01920974485,-169951.17604150486,0,3
1744858648.23355,148783.89522837344,-168627.01399648358,0,3
1744858648.237616,152430.93996416806,-168757.61523933592,0,3
1744858648.241609,162351.7170371672,-170115.148438829,0,3
1744858648.245631,161827.61333317918,-170164.18816616395,0,3
1744858648.24959,150753.9779846642,-168806.25263527068,0,3
1744858648.254635,150193.3515302362,-168598.60492928087,0,3
1744858648.257665,161582.88408313802,-169908.48420959525,0,3
1744858648.261664,162491.3930882684,-170310.25681617938,0,3
1744858648.265666,152993.86864827498,-169014.07915521614,0,3
1744858648.269671,148398.41704349723,-168473.83749173136,0,3
1744858648.273673,160426.13660408696,-169653.51786059357,0,3
1744858648.277689,162871.32804051973,-170389.82902644027,0,3
1744858648.282666,155391.54027599577,-169254.51687032188,0,3
1744858648.285647,147248.7997709274,-168422.4061277397,0,3
1744858648.289755,158780.73528775398,-169406.30756691785,0,3
1744858648.293719,163024.81746969433,-170416.00291919743,0,3
1744858648.297654,157624.72541626997,-169502.86710296478,0,3
1744858648.301667,146956.19308426298,-168423.83663938483,0,3
1744858648.305675,156737.15999569418,-169147.96610450343,0,3
1744858648.31075,162983.73496338548,-170364.0127615944,0,3
1744858648.313688,159492.41483121098,-169757.52052754408,0,3
1744858648.317694,147540.71355351372,-168507.3204049254,0,3
1744858648.321702,154401.82738325922,-168927.08616579606,0,3
1744858648.325772,162755.54600424125,-170253.438681774,0,3
1744858648.329721,160989.91465448315,-169975.74060866126,0,3
1744858648.333709,149095.65736003607,-168630.76908955208,0,3
1744858648.337732,152130.0631320552,-168723.21590461922,0,3
1744858648.342797,162287.76869628055,-170079.76562735625,0,3
1744858648.34581,161970.82095990432,-170176.99571573685,0,3
1744858648.350824,151111.44943373793,-168831.42069952737,0,3
1744858648.353763,150026.04872298823,-168581.90817617276,0,3
1744858648.357823,161501.54608506514,-169874.06252313405,0,3
1744858648.361836,162588.3549557155,-170319.6445488506,0,3
1744858648.364852,153481.53900880087,-169035.33566419312,0,3
1744858648.370541,148358.7203453446,-168465.03090441597,0,3
1744858648.373007,160301.4809252597,-169633.4906975616,0,3
1744858648.378991,162918.93725620952,-170403.88827370267,0,3
1744858648.382325,155840.2291941916,-169295.21939697498,0,3
1744858648.386471,147420.21529915516,-168446.2107355846,0,3
1744858648.390438,158646.4013035776,-169393.1870929226,0,3
1744858648.393437,163040.84367046878,-170423.04371870085,0,3
1744858648.396854,158013.28814188103,-169545.51423138552,0,3
1744858648.40085,147324.6168881198,-168454.57028801087,0,3
1744858648.404833,156613.93482851205,-169142.44522362296,0,3
1744858648.409963,162979.8681115947,-170368.70662793002,0,3
1744858648.413895,159825.90285848413,-169805.085039745,0,3
1744858648.417854,148071.5451325828,-168559.8470043954,0,3
1744858648.420865,154337.7896353948,-168931.04242456466,0,3
1744858648.424864,162730.37793998455,-170261.79823420028,0,3
1744858648.428954,161177.73636314113,-170044.7851472837,0,3
1744858648.432959,149495.6865305527,-168700.6182909749,0,3
1744858648.437957,151939.84978674052,-168737.54337281507,0,3
1744858648.441983,162215.05847156746,-170078.6927436224,0,3
1744858648.445973,162089.57577819537,-170229.90229486255,0,3
1744858648.448919,151488.54571444343,-168881.01922047368,0,3
1744858648.452899,149751.16696967685,-168585.28328958552,0,3
1744858648.456971,161351.0294379031,-169866.597040486,0,3
1744858648.461004,162658.02534318273,-170371.63470645365,0,3
1744858648.466109,153771.82111404196,-169109.23053136238,0,3
1744858648.47001,148094.47802239397,-168491.38361112878,0,3
1744858648.474012,160047.40864603623,-169626.1369736358,0,3
1744858648.477077,162966.18884398806,-170440.85805903174,0,3
1744858648.481084,156152.03602934314,-169366.9684966765,0,3
1744858648.485064,147218.75902637947,-168470.14945389624,0,3
1744858648.489059,158288.43811612585,-169373.85283396876,0,3
1744858648.494067,163056.8922229877,-170446.96008526805,0,3
1744858648.498062,158225.60736246195,-169616.52572352003,0,3
1744858648.502082,147095.35504524174,-168486.1085994373,0,3
1744858648.505075,156088.35590938997,-169125.1226216701,0,3
1744858648.510115,162967.37348644418,-170381.29066005835,0,3
1744858648.514088,159978.83349404734,-169873.23550858922,0,3
1744858648.517025,147847.82652232965,-168588.05490589797,0,3
1744858648.521075,153636.6154118318,-168903.6615376069,0,3
1744858648.527117,162655.1866716369,-170254.89154516358,0,3
1744858648.530122,161297.69817563274,-170096.90941535347,0,3
1744858648.534062,149415.6672854027,-168721.24895110715,0,3
1744858648.537109,151247.37039177064,-168711.570645758,0,3
1744858648.54112,162078.33285073435,-170077.48574942182,0,3
1744858648.545134,162188.95163404365,-170280.1490163981,0,3
1744858648.550099,151612.46378570364,-168929.88013385297,0,3
1744858648.554159,149239.33437339478,-168577.72839995963,0,3
1744858648.55815,161162.91715656724,-169853.92360137982,0,3
1744858648.561107,162738.7598441553,-170401.85426495722,0,3
1744858648.565104,154089.21588530732,-169151.5647353607,0,3
1744858648.569175,147810.36499862254,-168491.8306460179,0,3
1744858648.573218,159805.3169018408,-169593.05639184194,0,3
1744858648.577215,163003.3374432728,-170450.17873646962,0,3
1744858648.582214,156438.20541360445,-169391.9353952331,0,3
1744858648.586146,147125.0381618784,-168453.60916299932,0,3
1744858648.589208,158031.32599965646,-169326.73535665695,0,3
1744858648.59316,163073.11958946224,-170420.8755994887,0,3
1744858648.597225,158554.55798561074,-169634.65298827327,0,3
1744858648.601167,147302.77923378698,-168484.521625581,0,3
1744858648.605252,155907.32913104643,-169088.8010369302,0,3
1744858648.609319,162963.50663465343,-170353.35097948922,0,3
1744858648.615306,160283.84539888447,-169885.9536511843,0,3
1744858648.618201,148399.44522374216,-168598.51552230306,0,3
1744858648.622285,153678.3237669854,-168870.33508662405,0,3
1744858648.625285,162646.0448081547,-170207.46114342942,0,3
1744858648.629279,161554.29620197968,-170091.07561005064,0,3
1744858648.633243,150221.58178348324,-168748.49572759817,0,3
1744858648.63731,151476.38636545974,-168685.35204951192,0,3
1744858648.642305,162077.37172572277,-170005.5801875091,0,3
1744858648.64532,162359.2272233042,-170252.94694339595,0,3
1744858648.649259,152378.86039958725,-168932.04825306515,0,3
1744858648.653329,149523.96148728867,-168541.7197396421,0,3
1744858648.657254,161144.05228424698,-169782.30861214502,0,3
1744858648.66134,162829.4855748994,-170374.31691578828,0,3
1744858648.665284,154771.65934701674,-169163.99230527788,0,3
1744858648.670297,148161.10857261522,-168460.78407296946,0,3
1744858648.673277,159761.08279956377,-169535.59005684734,0,3
1744858648.677294,163054.992324709,-170424.04954720134,0,3
1744858648.681305,157063.3613542749,-169415.29296818888,0,3
1744858648.685312,147587.24988546968,-168442.05331111592,0,3
1744858648.689317,157980.4981327651,-169274.72284730946,0,3
1744858648.693423,163097.7959153409,-170395.97575616548,0,3
1744858648.69734,159075.77831456403,-169672.13686372482,0,3
1744858648.701341,147910.38905506005,-168508.99678575955,0,3
1744858648.704403,155841.2350226921,-169052.14417602352,0,3
1744858648.7094,162958.8127683178,-170329.43461292205,0,3
1744858648.713444,160643.7084846149,-169922.54345685762,0,3
1744858648.717369,148930.12034060006,-168621.18019118073,0,3
1744858648.72142,153475.14640988666,-168838.21562984178,0,3
1744858648.725477,162610.17025830393,-170186.42815189698,0,3
1744858648.728388,161768.26945165033,-170140.49531704132,0,3
1744858648.732467,150663.4087161313,-168777.843568068,0,3
1744858648.737395,151175.3307193912,-168657.16649975377,0,3
1744858648.741494,161970.59744245978,-169998.5170362612,0,3
1744858648.745498,162480.82071314106,-170305.8982260106,0,3
1744858648.749505,152829.53862303958,-168989.78280899322,0,3
1744858648.753463,149254.24298694648,-168537.53996342898,0,3
1744858648.757499,160959.58333725733,-169772.42914109578,0,3
1744858648.760434,162888.98591863943,-170427.06703270282,0,3
1744858648.765505,155134.83049092657,-169231.9863119109,0,3
1744858648.770543,147927.2199186349,-168480.7665325125,0,3
1744858648.774525,159483.22826423982,-169527.3199113989,0,3
1744858648.777539,163080.02627849893,-170463.7238936095,0,3
1744858648.780546,157325.27909580222,-169486.25975683448,0,3
1744858648.784496,147412.3921885958,-168476.47499757708,0,3
1744858648.788564,157596.13753511163,-169279.01438224487,0,3
1744858648.793559,163088.58699662532,-170434.7783845399,0,3
1744858648.797583,159237.0685025535,-169733.805326677,0,3
1744858648.801574,147710.51975614068,-168530.275646481,0,3
1744858648.805581,155312.5045076018,-169034.86627755957,0,3
1744858648.808584,162918.1102416647,-170328.71935709947,0,3
1744858648.812592,160730.90263973508,-169964.47532945577,0,3
1744858648.81653,148829.0234004287,-168645.54359263703,0,3
1744858648.820614,152916.91159211536,-168827.6879582033,0,3
1744858648.825601,162517.6116845145,-170183.92475651798,0,3
1744858648.829614,161814.0905277837,-170174.24645116884,0,3
1744858648.833575,150601.76260492357,-168827.48679250322,0,3
1744858648.836625,150642.08515192094,-168667.98474407016,0,3
1744858648.840625,161818.27030399686,-169980.3674197635,0,3
1744858648.844653,162518.43869905933,-170337.1012612702,0,3
1744858648.849629,152914.9446386033,-169044.656341631,0,3
1744858648.854655,148875.69384285138,-168562.57391721892,0,3
1744858648.857659,160735.6859130485,-169752.04435015254,0,3
1744858648.862698,162919.7642707544,-170436.4324136296,0,3
1744858648.866609,155280.76503047528,-169288.02213526037,0,3
1744858648.869699,147630.56756622405,-168508.3262334259,0,3
1744858648.872639,159174.1706936563,-169515.1158589263,0,3
1744858648.876712,163093.43732517213,-170478.92307983912,0,3
1744858648.881689,157507.1775921795,-169544.4189959072,0,3
1744858648.885711,147268.37989907025,-168511.45547764964,0,3
1744858648.889711,157188.32995752455,-169258.11550117916,0,3
1744858648.892747,163075.2430051855,-170441.12627996522,0,3
1744858648.896674,159401.8679144225,-169800.16765596482,0,3
1744858648.900683,147669.83958123202,-168576.11907435884,0,3
1744858648.90475,154854.02552533455,-169032.36288218058,0,3
1744858648.90875,162872.4903312314,-170346.8689735972,0,3
1744858648.913757,160907.59317965427,-170045.634513573,0,3
1744858648.917705,149011.21246948393,-168713.24702659214,0,3
1744858648.92177,152496.81055507786,-168827.37503378096,0,3
1744858648.924786,162424.65077932487,-170179.20853843793,0,3
1744858648.928797,161950.10089279426,-170242.41927175754,0,3
1744858648.932814,150938.11165548704,-168875.6548018044,0,3
1744858648.936811,150283.94315051357,-168651.66797061777,0,3
1744858648.941819,161658.4553311414,-169970.04091382516,0,3
1744858648.945819,162604.31410125663,-170395.72988697648,0,3
1744858648.948822,153208.17717411247,-169104.62607200458,0,3
1744858648.952768,148408.6764942022,-168556.00250434908,0,3
1744858648.956824,160453.09280790007,-169736.2193150782,0,3
1744858648.960844,162963.77485558687,-170491.484760223,0,3
1744858648.964856,155529.07055962927,-169349.64589472365,0,3
1744858648.969785,147274.03489041745,-168504.1688089572,0,3
1744858648.973847,158789.29600588037,-169489.52311152496,0,3
1744858648.976892,163103.495610177,-170511.98130988854,0,3
1744858648.980865,157722.8272226843,-169600.030136112,0,3
1744858648.984822,147002.19297435202,-168518.54098064196,0,3
1744858648.988871,156721.1337949197,-169243.96684693897,0,3
1744858648.992824,163063.75420853548,-170466.89784132218,0,3
1744858648.9979,159595.92575978348,-169864.18305208482,0,3
1744858649.00184,147634.85910115947,-168611.6359962983,0,3
1744858649.00491,154398.2958076353,-169017.65543432898,0,3
1744858649.008907,162824.21056320795,-170353.19451727805,0,3
1744858649.012928,161046.01753306598,-170096.37297348655,0,3
1744858649.016885,149047.80227515724,-168741.6784455393,0,3
1744858649.022942,152066.0030324463,-168826.0562808581,0,3
1744858649.025997,162338.93183933877,-170192.79839906676,0,3
1744858649.029973,162047.08511198583,-170292.33071712623,0,3
1744858649.032899,151076.53600889875,-168933.32230249912,0,3
1744858649.036982,149842.27268007668,-168669.61642141538,0,3
1744858649.040926,161507.51400083472,-169974.08657957157,0,3
1744858649.044992,162666.92133747594,-170427.84934375875,0,3
1744858649.048957,153412.7626911119,-169142.28876141176,0,3
1744858649.053025,148141.48374098347,-168561.00929510704,0,3
1744858649.058082,160236.9737907617,-169718.1591055583,0,3
1744858649.061105,163000.1187920712,-170496.13392306972,0,3
1744858649.064998,155856.3895054328,-169385.81101725233,0,3
1744858649.068999,147322.56052762992,-168525.04533827846,0,3
1744858649.073053,158595.3946227306,-169472.17815782764,0,3
1744858649.077089,163126.0932238213,-170504.33701328482,0,3
1744858649.081052,158053.6106888784,-169640.95618020967,0,3
1744858649.085078,147239.36733476727,-168545.89951585527,0,3
1744858649.088017,156534.42967348453,-169218.95524489347,0,3
1744858649.093054,163055.70758053157,-170442.15446021015,0,3
1744858649.097098,159892.57811219431,-169886.66890700685,0,3
1744858649.101091,148009.07200683022,-168631.8643250304,0,3
1744858649.105087,154231.01535213177,-168995.54955906267,0,3
1744858649.109098,162800.4283071075,-170327.57941813226,0,3
1744858649.11411,161289.74095460665,-170123.32917729966,0,3
1744858649.117041,149543.2510427536,-168771.85330055398,0,3
1744858649.120049,151875.47676270924,-168795.43439095432,0,3
1744858649.125116,162278.13509442034,-170153.34757010313,0,3
1744858649.129126,162225.47438448362,-170315.35301391518,0,3
1744858649.133125,151736.9630023197,-168973.6895529854,0,3
1744858649.137155,149862.54571229767,-168655.19954624173,0,3
1744858649.141154,161419.6939968698,-169931.32769242855,0,3
1744858649.144095,162775.14848412856,-170451.58689637028,0,3
1744858649.149154,154059.6668791374,-169182.3430874757,0,3
1744858649.153181,148271.5932454578,-168534.8801058388,0,3
1744858649.157193,160133.57462091144,-169662.3915031423,0,3
1744858649.161253,163058.7474177775,-170501.76656267245,0,3
1744858649.165207,156398.32990149618,-169419.04806125737,0,3
1744858649.169207,147438.07434297496,-168494.9151867527,0,3
1744858649.173185,158379.96850967032,-169422.02084326994,0,3
1744858649.176224,163147.68500896514,-170526.26407459547,0,3
1744858649.181218,158506.34527282065,-169704.61394841838,0,3
1744858649.1852,147452.9606047822,-168553.6332194368,0,3
1744858649.189224,156288.67224319844,-169192.06609631373,0,3
1744858649.193249,163057.36160962126,-170469.1777192566,0,3
1744858649.197181,160222.5122120991,-169959.44618695334,0,3
1744858649.200181,148329.61837406378,-168664.56492716848,0,3
1744858649.204265,153975.9372444078,-168984.4854455573,0,3
1744858649.208277,162767.34772531365,-170346.84662185272,0,3
1744858649.213283,161510.41972761392,-170195.45825665692,0,3
1744858649.217228,149991.0011876823,-168822.25648430068,0,3
1744858649.221281,151720.84739456742,-168804.01746082515,0,3
1744858649.224285,162224.51325947206,-170163.09293068564,0,3
1744858649.228277,162346.26321152013,-170377.93789839005,0,3
1744858649.232319,152113.2546202248,-169026.81964955566,0,3
1744858649.237304,149717.4381872938,-168670.59989817144,0,3
1744858649.241307,161334.824423173,-169946.23630598024,0,3
1744858649.24532,162854.7653978783,-170507.6450714642,0,3
1744858649.249284,154516.55888754834,-169253.8016144993,0,3
1744858649.252327,148302.17043187266,-168580.0976848719,0,3
1744858649.256264,160021.68178816818,-169684.31856445296,0,3
