trial_number,label,channel3_mean,channel3_std,channel3_var,channel3_min,channel3_max,channel3_range,channel3_skewness,channel3_kurtosis,channel3_zero_crossing_rate,channel3_signal_energy,channel3_delta_power,channel3_theta_power,channel3_alpha_power,channel3_mu_power,channel3_beta_power,channel3_gamma_power,channel4_mean,channel4_std,channel4_var,channel4_min,channel4_max,channel4_range,channel4_skewness,channel4_kurtosis,channel4_zero_crossing_rate,channel4_signal_energy,channel4_delta_power,channel4_theta_power,channel4_alpha_power,channel4_mu_power,channel4_beta_power,channel4_gamma_power
10,1,0.07410018738972987,0.0597316806213908,0.00371573764365706,0.0,0.07307688669283142,0.34546763317852386,0.007003361148598342,0.9219366517839994,0.10475846573583665,0.0015872897894525211,0.00054821426250665,0.011605560474575836,0.058696397063446176,0.061831197504346645,0.059719893971555756,0.03548912995987273,0.9448114327409262,0.055601337299951384,0.0031282805561330725,0.9412164244431621,1.0,0.33304311816739923,0.8924320446216679,0.737590835287897,0.2603587319243598,0.0011193445055010538,6.907586177208697e-05,0.006254588128706133,0.05713040748882882,0.05410174251100725,0.048328619949149235,0.06766665168226704
11,1,0.054619757007048714,0.0007741700101692192,2.6359396353036443e-06,0.9452873981031452,0.0012068450126997369,0.003948133662677733,0.5751696084919116,0.06203025742551023,0.5797580854074094,6.443602603995704e-07,7.29465293957566e-07,0.018548113836085036,0.06928825023843682,0.05797223234800974,0.04209896598821846,0.043624095427520555,0.9495361279563324,0.002696995524644493,9.157356713841527e-06,0.9984096195388872,0.05066850789937406,0.00404793523043771,0.173214351027148,0.016599205072471444,1.0,3.038249348188267e-06,1.4048920072206584e-06,0.13072907572449396,0.14950246738597714,0.12350822798263512,0.11008710783412941,0.21615914731946637
12,1,0.054411879210758136,0.00032825264511194066,9.716657412849631e-07,0.950827463163021,0.0006856822103374501,0.0018453486162588115,0.6299017477169532,0.01321542359450481,0.1633034825870641,0.0,1.6332613102547426e-06,0.0,0.0,0.0,0.0009226166475074502,0.0013647636012971871,0.94719948102283,0.008796827632162043,8.349027206222513e-05,0.9954083299323065,0.04992984880440374,0.006874386237587676,0.06182654619850597,0.0,0.06887356321839037,3.4061051933126736e-05,6.498122521880286e-05,0.12879362268282407,0.09744739399648698,0.0791566576815311,0.02357344205094068,0.009425484452698927
13,1,0.05380731744996062,0.0006695559368039086,2.2098829138259575e-06,0.9484037277807605,0.005043615686259362,0.006948208091257785,0.9205213166593327,0.2841115736931485,0.6549604916593508,6.249726637513553e-07,4.4761770115350683e-07,0.00446555964822816,0.08687873333181975,0.0951763369078655,0.07469700591753381,0.06938339261363323,0.9458428924393367,0.008997303387534584,8.719545596775316e-05,0.9938963253901789,0.05459932864476627,0.00973811134843076,0.08298547273446345,0.0019413207520246468,0.08632214641342398,4.157236275110598e-05,6.011584801561634e-05,0.2654816880033264,0.4149100004491789,0.39029412111475265,0.1698125307981454,0.29477120228261444
14,1,0.056989763356236435,0.0019930796205093306,9.209142847320416e-06,0.9588507565794316,0.0019513252788083807,0.0008463551807731504,0.6933675843919181,0.00032241138650782476,0.0889560188405505,8.113125729414864e-06,6.4818268603675665e-06,0.006593193080567574,0.006195178470724122,0.005826943377095932,0.008060457184834736,0.0013873113106967786,0.9657655108420297,0.03868483773265817,0.0015225590947206282,0.9874882642657762,0.11127516134254847,0.03240898163529703,0.03291093182159665,0.0011286177485047757,0.01719546351990397,0.0007275628956695493,0.0028921043001597516,0.24788275762205864,0.6955049049570909,0.5707788600311786,0.28807795760812893,0.004170802853818623
15,1,0.056360443136953424,0.003355516015037278,2.0064002349292445e-05,0.9427793601174157,0.003920714017965612,0.007409804323783801,0.6516849653633773,0.007141233785218791,0.1937701052968083,9.734115185056606e-06,6.724405272021747e-06,0.005484143811791227,0.11367110347109516,0.10557701667902145,0.004552915638136127,0.00040177419908832214,0.9387913550621874,0.012340731618257855,0.00016082903744776275,0.9892068755793372,0.04200857991505512,0.010888267170107662,0.02343974496364544,0.001516957639072993,0.06915016387388571,0.00014296283743031027,9.483006901202863e-05,0.04160189961085893,1.0,0.9999999999999999,1.0,0.051065990954851884
16,1,0.05025878810479855,0.0026064139364085108,1.3637484931085208e-05,0.9428213786736659,0.010111301454414547,0.01366785928685397,1.0,0.33030596288172775,0.0889560188405505,1.660033543705803e-05,1.4358338963118403e-05,0.04794848499087315,0.5148962100168486,0.526227599414163,0.808774800596995,0.7321153740165165,0.9506909350130458,0.0030378198371508337,1.1349226626589218e-05,0.998753009340547,0.05349583570754613,0.004507853369146027,0.1570170824659537,0.012863019660107545,0.18915009871894886,4.463997036847886e-06,2.5339905273657953e-06,0.038798189915914674,0.09600854381405931,0.09166107074233386,0.36098697028454335,0.4778367913901374
17,1,0.054205165927804236,0.003126277669762115,1.7978516603074253e-05,0.9519917750435359,0.001309387219928107,0.0021460624175355133,0.6303442950396622,0.0,0.07422885572139236,6.0209170587119524e-06,1.393770976184283e-05,0.010067294588275327,0.19863460693087395,0.15503696909405973,0.001968075319474362,0.0,0.9498889375881454,0.0009037279352826306,1.4490193804118253e-06,0.999107673129385,0.04361653081042092,0.0013275512559593242,0.07982157961757103,0.0028810304595412806,0.2582758620689655,2.945396269837384e-07,8.322262636593177e-07,0.002888282496472994,0.01833493243359154,0.022252764946888055,0.03096329465210872,0.009394348979233075
18,1,0.05681124946105122,0.0034281834610026722,2.0746972201438756e-05,0.9296109696053724,0.0039575562951412345,0.011190646125731998,0.5001093491060774,0.08439422374300104,0.26793838295155203,1.1476362460182013e-05,2.3487529794868265e-05,0.04960154746821256,0.08399816622246484,0.1249024789945671,0.4158141337628447,0.4190188470840874,0.9497905784093785,0.0013904400955949366,2.9056741579552835e-06,0.9988764261015244,0.04654202346909936,0.0023970543863754044,0.08459462015527741,0.006931656843633205,0.36255301493638176,7.937987386361357e-07,5.835200502281273e-07,0.007101825571962862,0.11690262200203538,0.11641362145679301,0.37812467559977686,0.5667746372843026
19,1,0.027963147276063544,0.02790340694475308,0.0008500123317846699,0.8443058377993424,0.008249760077496518,0.03978856221266766,0.6313061856030451,0.0019020529580754007,0.14885465719530644,0.0008066690518917556,0.0008034752868580962,0.08882281993241885,1.0,1.0,0.9965824810549956,0.8823968870402403,0.954103998549504,0.005714838408506255,3.663852291573445e-05,0.9990681913092392,0.06196543251390865,0.00660766031191652,0.06667025227818012,0.0003098182299464242,0.06905771713073944,2.6534126925535068e-05,4.265945203325081e-05,0.20144693155874846,0.16467625486649345,0.15410787820297522,0.6829703770090242,1.0
